month,day,hour,dow,kWh,solar_kWh
1,1,0,5,29,0
1,1,1,5,27,0
1,1,2,5,29,0
1,1,3,5,27,0
1,1,4,5,25,0
1,1,5,5,26,0
1,1,6,5,28,0
1,1,7,5,25,0
1,1,8,5,25,0
1,1,9,5,26,1.938013
1,1,10,5,25,19.891926
1,1,11,5,26,104.44436
1,1,12,5,24,116.35613
1,1,13,5,26,116.06172
1,1,14,5,25,104.79663
1,1,15,5,25,81.237572
1,1,16,5,25,44.780132
1,1,17,5,28,.76862001
1,1,18,5,29,0
1,1,19,5,30,0
1,1,20,5,30,0
1,1,21,5,30,0
1,1,22,5,30,0
1,1,23,5,30,0
1,2,0,6,30,0
1,2,1,6,29,0
1,2,2,6,26,0
1,2,3,6,27,0
1,2,4,6,26,0
1,2,5,6,25,0
1,2,6,6,27,0
1,2,7,6,25,0
1,2,8,6,25,0
1,2,9,6,25,9.5408373
1,2,10,6,25,79.321602
1,2,11,6,25,51.766705
1,2,12,6,24,113.26686
1,2,13,6,25,114.68092
1,2,14,6,24,104.71368
1,2,15,6,26,41.156696
1,2,16,6,24,28.435642
1,2,17,6,25,.84474701
1,2,18,6,25,0
1,2,19,6,25,0
1,2,20,6,25,0
1,2,21,6,26,0
1,2,22,6,25,0
1,2,23,6,25,0
1,3,0,7,24,0
1,3,1,7,25,0
1,3,2,7,25,0
1,3,3,7,27,0
1,3,4,7,25,0
1,3,5,7,25,0
1,3,6,7,25,0
1,3,7,7,26,0
1,3,8,7,24,0
1,3,9,7,27,9.4770498
1,3,10,7,24,78.361893
1,3,11,7,25,101.31388
1,3,12,7,25,112.86877
1,3,13,7,25,112.52538
1,3,14,7,25,100.59088
1,3,15,7,25,78.282532
1,3,16,7,25,44.001858
1,3,17,7,25,.99374998
1,3,18,7,25,0
1,3,19,7,26,0
1,3,20,7,26,0
1,3,21,7,26,0
1,3,22,7,26,0
1,3,23,7,26,0
1,4,0,1,25,0
1,4,1,1,26,0
1,4,2,1,26,0
1,4,3,1,27,0
1,4,4,1,26,0
1,4,5,1,28,0
1,4,6,1,54,0
1,4,7,1,58,0
1,4,8,1,60,0
1,4,9,1,54,3.6855991
1,4,10,1,49,80.343239
1,4,11,1,48,102.07897
1,4,12,1,45,111.33007
1,4,13,1,43,112.4316
1,4,14,1,41,103.23597
1,4,15,1,41,81.925659
1,4,16,1,41,46.602592
1,4,17,1,43,1.3082221
1,4,18,1,54,0
1,4,19,1,68,0
1,4,20,1,68,0
1,4,21,1,36,0
1,4,22,1,29,0
1,4,23,1,30,0
1,5,0,2,29,0
1,5,1,2,28,0
1,5,2,2,28,0
1,5,3,2,30,0
1,5,4,2,25,0
1,5,5,2,30,0
1,5,6,2,38,0
1,5,7,2,55,0
1,5,8,2,57,0
1,5,9,2,41,9.027154
1,5,10,2,34,79.750526
1,5,11,2,34,103.51985
1,5,12,2,34,115.00361
1,5,13,2,32,115.26461
1,5,14,2,30,104.26868
1,5,15,2,30,81.113159
1,5,16,2,29,45.481388
1,5,17,2,32,1.5011181
1,5,18,2,57,0
1,5,19,2,56,0
1,5,20,2,56,0
1,5,21,2,34,0
1,5,22,2,31,0
1,5,23,2,31,0
1,6,0,3,31,0
1,6,1,3,29,0
1,6,2,3,28,0
1,6,3,3,27,0
1,6,4,3,27,0
1,6,5,3,28,0
1,6,6,3,30,0
1,6,7,3,28,0
1,6,8,3,27,0
1,6,9,3,29,.012515
1,6,10,3,27,75.548073
1,6,11,3,27,97.992851
1,6,12,3,27,109.09723
1,6,13,3,27,108.61485
1,6,14,3,26,98.564262
1,6,15,3,27,42.254208
1,6,16,3,26,7.2071242
1,6,17,3,28,0
1,6,18,3,32,0
1,6,19,3,31,0
1,6,20,3,31,0
1,6,21,3,31,0
1,6,22,3,32,0
1,6,23,3,31,0
1,7,0,4,31,0
1,7,1,4,29,0
1,7,2,4,28,0
1,7,3,4,27,0
1,7,4,4,27,0
1,7,5,4,29,0
1,7,6,4,40,0
1,7,7,4,45,0
1,7,8,4,39,0
1,7,9,4,39,1.5989339
1,7,10,4,30,.308671
1,7,11,4,31,10.196953
1,7,12,4,30,22.200163
1,7,13,4,28,24.369452
1,7,14,4,28,99.10302
1,7,15,4,27,77.647514
1,7,16,4,27,43.06892
1,7,17,4,32,1.8240141
1,7,18,4,55,0
1,7,19,4,54,0
1,7,20,4,45,0
1,7,21,4,33,0
1,7,22,4,30,0
1,7,23,4,28,0
1,8,0,5,29,0
1,8,1,5,28,0
1,8,2,5,29,0
1,8,3,5,26,0
1,8,4,5,25,0
1,8,5,5,28,0
1,8,6,5,38,0
1,8,7,5,49,0
1,8,8,5,43,0
1,8,9,5,41,.159804
1,8,10,5,50,77.599937
1,8,11,5,49,102.68336
1,8,12,5,43,115.75717
1,8,13,5,33,117.17398
1,8,14,5,29,106.51782
1,8,15,5,30,84.968201
1,8,16,5,28,49.620403
1,8,17,5,38,0
1,8,18,5,59,0
1,8,19,5,59,0
1,8,20,5,49,0
1,8,21,5,30,0
1,8,22,5,29,0
1,8,23,5,29,0
1,9,0,6,29,0
1,9,1,6,27,0
1,9,2,6,24,0
1,9,3,6,26,0
1,9,4,6,25,0
1,9,5,6,25,0
1,9,6,6,25,0
1,9,7,6,26,0
1,9,8,6,25,0
1,9,9,6,25,.154553
1,9,10,6,25,27.640385
1,9,11,6,25,53.894791
1,9,12,6,25,79.891182
1,9,13,6,24,78.071877
1,9,14,6,26,107.91508
1,9,15,6,25,86.28833
1,9,16,6,25,50.839092
1,9,17,6,26,2.571558
1,9,18,6,25,0
1,9,19,6,25,0
1,9,20,6,25,0
1,9,21,6,26,0
1,9,22,6,25,0
1,9,23,6,26,0
1,10,0,7,25,0
1,10,1,7,26,0
1,10,2,7,28,0
1,10,3,7,25,0
1,10,4,7,26,0
1,10,5,7,32,0
1,10,6,7,46,0
1,10,7,7,44,0
1,10,8,7,44,0
1,10,9,7,45,42.155983
1,10,10,7,96,79.689896
1,10,11,7,119,101.06331
1,10,12,7,112,111.197
1,10,13,7,105,111.74704
1,10,14,7,108,102.42423
1,10,15,7,105,82.848396
1,10,16,7,101,49.145802
1,10,17,7,90,2.625648
1,10,18,7,90,0
1,10,19,7,94,0
1,10,20,7,92,0
1,10,21,7,95,0
1,10,22,7,93,0
1,10,23,7,103,0
1,11,0,1,25,0
1,11,1,1,25,0
1,11,2,1,26,0
1,11,3,1,27,0
1,11,4,1,25,0
1,11,5,1,51,0
1,11,6,1,122,0
1,11,7,1,152,0
1,11,8,1,247,0
1,11,9,1,244,3.830523
1,11,10,1,218,20.873243
1,11,11,1,214,47.917042
1,11,12,1,210,113.6008
1,11,13,1,248,61.132011
1,11,14,1,247,104.98057
1,11,15,1,235,84.52858
1,11,16,1,158,50.664742
1,11,17,1,111,3.1005001
1,11,18,1,132,0
1,11,19,1,111,0
1,11,20,1,92,0
1,11,21,1,49,0
1,11,22,1,40,0
1,11,23,1,36,0
1,12,0,2,31,0
1,12,1,2,28,0
1,12,2,2,28,0
1,12,3,2,41,0
1,12,4,2,45,0
1,12,5,2,45,0
1,12,6,2,57,0
1,12,7,2,168,0
1,12,8,2,232,0
1,12,9,2,242,.44365099
1,12,10,2,221,85.181961
1,12,11,2,240,110.19276
1,12,12,2,233,122.95578
1,12,13,2,26,122.78342
1,12,14,2,0,112.47216
1,12,15,2,93,90.361435
1,12,16,2,130,54.333591
1,12,17,2,118,3.6983612
1,12,18,2,143,0
1,12,19,2,127,0
1,12,20,2,103,0
1,12,21,2,70,0
1,12,22,2,53,0
1,12,23,2,50,0
1,13,0,3,43,0
1,13,1,3,38,0
1,13,2,3,37,0
1,13,3,3,86,0
1,13,4,3,123,0
1,13,5,3,128,0
1,13,6,3,147,0
1,13,7,3,185,0
1,13,8,3,253,0
1,13,9,3,259,0
1,13,10,3,238,3.429131
1,13,11,3,202,35.597221
1,13,12,3,213,111.74996
1,13,13,3,227,114.51585
1,13,14,3,229,104.88974
1,13,15,3,217,84.800522
1,13,16,3,162,50.870461
1,13,17,3,177,3.6903479
1,13,18,3,183,0
1,13,19,3,126,0
1,13,20,3,80,0
1,13,21,3,53,0
1,13,22,3,49,0
1,13,23,3,46,0
1,14,0,4,39,0
1,14,1,4,39,0
1,14,2,4,95,0
1,14,3,4,100,0
1,14,4,4,110,0
1,14,5,4,113,0
1,14,6,4,130,0
1,14,7,4,143,0
1,14,8,4,216,0
1,14,9,4,205,42.642036
1,14,10,4,226,81.423965
1,14,11,4,182,104.54138
1,14,12,4,212,116.62794
1,14,13,4,221,117.80754
1,14,14,4,223,107.73311
1,14,15,4,231,87.262367
1,14,16,4,182,51.913342
1,14,17,4,190,3.983906
1,14,18,4,198,0
1,14,19,4,134,0
1,14,20,4,85,0
1,14,21,4,65,0
1,14,22,4,56,0
1,14,23,4,52,0
1,15,0,5,46,0
1,15,1,5,45,0
1,15,2,5,104,0
1,15,3,5,118,0
1,15,4,5,131,0
1,15,5,5,140,0
1,15,6,5,130,0
1,15,7,5,146,0
1,15,8,5,214,0
1,15,9,5,220,.29953101
1,15,10,5,199,78.675171
1,15,11,5,203,102.45697
1,15,12,5,228,114.30579
1,15,13,5,228,115.10269
1,15,14,5,222,104.54658
1,15,15,5,202,82.257629
1,15,16,5,150,47.389469
1,15,17,5,150,3.706229
1,15,18,5,180,0
1,15,19,5,137,0
1,15,20,5,96,0
1,15,21,5,61,0
1,15,22,5,53,0
1,15,23,5,52,0
1,16,0,6,45,0
1,16,1,6,40,0
1,16,2,6,40,0
1,16,3,6,38,0
1,16,4,6,40,0
1,16,5,6,37,0
1,16,6,6,38,0
1,16,7,6,39,0
1,16,8,6,37,0
1,16,9,6,38,0
1,16,10,6,37,.45708099
1,16,11,6,36,4.03932
1,16,12,6,36,8.474637
1,16,13,6,36,25.828503
1,16,14,6,32,22.965889
1,16,15,6,31,29.813547
1,16,16,6,31,2.0470719
1,16,17,6,32,.24773701
1,16,18,6,36,0
1,16,19,6,37,0
1,16,20,6,36,0
1,16,21,6,38,0
1,16,22,6,35,0
1,16,23,6,35,0
1,17,0,7,36,0
1,17,1,7,41,0
1,17,2,7,50,0
1,17,3,7,50,0
1,17,4,7,50,0
1,17,5,7,50,0
1,17,6,7,50,0
1,17,7,7,49,0
1,17,8,7,48,0
1,17,9,7,45,44.515823
1,17,10,7,43,83.816154
1,17,11,7,44,107.5753
1,17,12,7,45,117.72095
1,17,13,7,42,119.48282
1,17,14,7,40,111.17654
1,17,15,7,41,90.183258
1,17,16,7,38,55.611988
1,17,17,7,40,6.1069522
1,17,18,7,96,0
1,17,19,7,83,0
1,17,20,7,97,0
1,17,21,7,94,0
1,17,22,7,96,0
1,17,23,7,96,0
1,18,0,1,94,0
1,18,1,1,100,0
1,18,2,1,107,0
1,18,3,1,107,0
1,18,4,1,105,0
1,18,5,1,106,0
1,18,6,1,116,0
1,18,7,1,140,0
1,18,8,1,194,0
1,18,9,1,205,.75412905
1,18,10,1,183,84.909981
1,18,11,1,208,53.518539
1,18,12,1,210,123.34637
1,18,13,1,221,122.58115
1,18,14,1,225,45.250191
1,18,15,1,212,49.348736
1,18,16,1,154,52.882858
1,18,17,1,152,6.154387
1,18,18,1,186,0
1,18,19,1,138,0
1,18,20,1,99,0
1,18,21,1,64,0
1,18,22,1,47,0
1,18,23,1,51,0
1,19,0,2,44,0
1,19,1,2,41,0
1,19,2,2,93,0
1,19,3,2,103,0
1,19,4,2,116,0
1,19,5,2,137,0
1,19,6,2,137,0
1,19,7,2,154,0
1,19,8,2,238,0
1,19,9,2,207,0
1,19,10,2,211,.62415004
1,19,11,2,210,5.0422769
1,19,12,2,196,27.754385
1,19,13,2,207,22.419163
1,19,14,2,210,8.9745293
1,19,15,2,185,11.269071
1,19,16,2,134,5.5104046
1,19,17,2,152,0
1,19,18,2,172,0
1,19,19,2,128,0
1,19,20,2,86,0
1,19,21,2,59,0
1,19,22,2,43,0
1,19,23,2,43,0
1,20,0,3,39,0
1,20,1,3,38,0
1,20,2,3,83,0
1,20,3,3,88,0
1,20,4,3,98,0
1,20,5,3,94,0
1,20,6,3,105,0
1,20,7,3,124,0
1,20,8,3,180,0
1,20,9,3,169,.46631101
1,20,10,3,145,2.897789
1,20,11,3,198,34.646477
1,20,12,3,163,65.31926
1,20,13,3,196,58.879337
1,20,14,3,221,73.034943
1,20,15,3,199,41.815552
1,20,16,3,130,17.619085
1,20,17,3,146,.42518201
1,20,18,3,173,0
1,20,19,3,125,0
1,20,20,3,80,0
1,20,21,3,62,0
1,20,22,3,43,0
1,20,23,3,41,0
1,21,0,4,38,0
1,21,1,4,39,0
1,21,2,4,86,0
1,21,3,4,95,0
1,21,4,4,105,0
1,21,5,4,101,0
1,21,6,4,118,0
1,21,7,4,147,0
1,21,8,4,188,0
1,21,9,4,183,6.129405
1,21,10,4,164,46.891331
1,21,11,4,178,111.80476
1,21,12,4,177,123.85448
1,21,13,4,201,96.174614
1,21,14,4,203,67.21064
1,21,15,4,206,27.684992
1,21,16,4,151,10.508267
1,21,17,4,152,7.8622842
1,21,18,4,169,0
1,21,19,4,114,0
1,21,20,4,82,0
1,21,21,4,51,0
1,21,22,4,45,0
1,21,23,4,41,0
1,22,0,5,40,0
1,22,1,5,39,0
1,22,2,5,82,0
1,22,3,5,87,0
1,22,4,5,95,0
1,22,5,5,90,0
1,22,6,5,95,0
1,22,7,5,111,0
1,22,8,5,165,0
1,22,9,5,178,44.041023
1,22,10,5,189,30.710602
1,22,11,5,154,109.92744
1,22,12,5,164,123.16942
1,22,13,5,175,124.81176
1,22,14,5,178,62.194019
1,22,15,5,182,93.24707
1,22,16,5,153,60.193867
1,22,17,5,149,8.8600187
1,22,18,5,174,0
1,22,19,5,130,0
1,22,20,5,74,0
1,22,21,5,57,0
1,22,22,5,43,0
1,22,23,5,43,0
1,23,0,6,41,0
1,23,1,6,38,0
1,23,2,6,36,0
1,23,3,6,35,0
1,23,4,6,34,0
1,23,5,6,36,0
1,23,6,6,37,0
1,23,7,6,36,0
1,23,8,6,36,0
1,23,9,6,33,1.808259
1,23,10,6,32,87.810806
1,23,11,6,33,112.81387
1,23,12,6,32,124.70636
1,23,13,6,31,126.14339
1,23,14,6,30,116.96516
1,23,15,6,32,95.110252
1,23,16,6,31,60.595169
1,23,17,6,30,9.6423826
1,23,18,6,32,0
1,23,19,6,31,0
1,23,20,6,33,0
1,23,21,6,34,0
1,23,22,6,34,0
1,23,23,6,34,0
1,24,0,7,33,0
1,24,1,7,36,0
1,24,2,7,46,0
1,24,3,7,44,0
1,24,4,7,47,0
1,24,5,7,44,0
1,24,6,7,43,0
1,24,7,7,43,0
1,24,8,7,41,0
1,24,9,7,42,54.627739
1,24,10,7,43,94.49649
1,24,11,7,40,118.19853
1,24,12,7,38,130.48836
1,24,13,7,38,68.569122
1,24,14,7,39,77.40892
1,24,15,7,39,65.364609
1,24,16,7,37,62.981945
1,24,17,7,37,4.9145999
1,24,18,7,90,0
1,24,19,7,78,0
1,24,20,7,84,0
1,24,21,7,81,0
1,24,22,7,81,0
1,24,23,7,77,0
1,25,0,1,86,0
1,25,1,1,79,0
1,25,2,1,97,0
1,25,3,1,86,0
1,25,4,1,85,0
1,25,5,1,91,0
1,25,6,1,99,0
1,25,7,1,119,0
1,25,8,1,171,0
1,25,9,1,178,55.258938
1,25,10,1,175,95.36113
1,25,11,1,195,119.3968
1,25,12,1,184,87.548172
1,25,13,1,190,132.99728
1,25,14,1,199,121.45533
1,25,15,1,196,100.46686
1,25,16,1,147,65.104927
1,25,17,1,164,2.682924
1,25,18,1,181,0
1,25,19,1,129,0
1,25,20,1,93,0
1,25,21,1,67,0
1,25,22,1,42,0
1,25,23,1,42,0
1,26,0,2,38,0
1,26,1,2,37,0
1,26,2,2,79,0
1,26,3,2,86,0
1,26,4,2,93,0
1,26,5,2,92,0
1,26,6,2,92,0
1,26,7,2,120,0
1,26,8,2,163,0
1,26,9,2,172,1.5077629
1,26,10,2,202,26.526865
1,26,11,2,199,39.834625
1,26,12,2,184,33.240746
1,26,13,2,204,17.56666
1,26,14,2,213,33.067043
1,26,15,2,198,46.365707
1,26,16,2,146,59.916168
1,26,17,2,141,3.932292
1,26,18,2,163,0
1,26,19,2,124,0
1,26,20,2,93,0
1,26,21,2,62,0
1,26,22,2,45,0
1,26,23,2,45,0
1,27,0,3,42,0
1,27,1,3,41,0
1,27,2,3,89,0
1,27,3,3,95,0
1,27,4,3,101,0
1,27,5,3,109,0
1,27,6,3,123,0
1,27,7,3,126,0
1,27,8,3,204,0
1,27,9,3,181,3.98897
1,27,10,3,157,43.210819
1,27,11,3,170,48.548546
1,27,12,3,178,67.310005
1,27,13,3,185,50.127243
1,27,14,3,182,15.455113
1,27,15,3,160,17.745773
1,27,16,3,123,23.259571
1,27,17,3,114,5.9459343
1,27,18,3,146,0
1,27,19,3,112,0
1,27,20,3,84,0
1,27,21,3,68,0
1,27,22,3,45,0
1,27,23,3,42,0
1,28,0,4,38,0
1,28,1,4,38,0
1,28,2,4,82,0
1,28,3,4,84,0
1,28,4,4,97,0
1,28,5,4,88,0
1,28,6,4,91,0
1,28,7,4,109,0
1,28,8,4,161,0
1,28,9,4,155,45.28442
1,28,10,4,139,83.221039
1,28,11,4,160,108.4617
1,28,12,4,154,97.220573
1,28,13,4,182,125.81952
1,28,14,4,175,91.226501
1,28,15,4,170,95.750412
1,28,16,4,116,62.001259
1,28,17,4,117,16.388542
1,28,18,4,144,0
1,28,19,4,112,0
1,28,20,4,82,0
1,28,21,4,55,0
1,28,22,4,40,0
1,28,23,4,41,0
1,29,0,5,36,0
1,29,1,5,36,0
1,29,2,5,69,0
1,29,3,5,72,0
1,29,4,5,73,0
1,29,5,5,69,0
1,29,6,5,82,0
1,29,7,5,92,0
1,29,8,5,141,0
1,29,9,5,141,5.4192929
1,29,10,5,151,40.75161
1,29,11,5,158,59.828064
1,29,12,5,159,86.883476
1,29,13,5,172,86.577843
1,29,14,5,169,75.02607
1,29,15,5,147,54.052261
1,29,16,5,98,24.618326
1,29,17,5,95,2.2339952
1,29,18,5,134,0
1,29,19,5,113,0
1,29,20,5,77,0
1,29,21,5,53,0
1,29,22,5,39,0
1,29,23,5,39,0
1,30,0,6,35,0
1,30,1,6,31,0
1,30,2,6,30,0
1,30,3,6,29,0
1,30,4,6,30,0
1,30,5,6,31,0
1,30,6,6,32,0
1,30,7,6,31,0
1,30,8,6,29,0
1,30,9,6,29,0
1,30,10,6,28,16.833628
1,30,11,6,28,19.591764
1,30,12,6,29,51.620651
1,30,13,6,27,30.058886
1,30,14,6,28,61.62352
1,30,15,6,28,55.802376
1,30,16,6,28,18.483025
1,30,17,6,27,1.891222
1,30,18,6,29,0
1,30,19,6,28,0
1,30,20,6,28,0
1,30,21,6,28,0
1,30,22,6,30,0
1,30,23,6,30,0
1,31,0,7,32,0
1,31,1,7,34,0
1,31,2,7,41,0
1,31,3,7,40,0
1,31,4,7,40,0
1,31,5,7,39,0
1,31,6,7,41,0
1,31,7,7,42,0
1,31,8,7,42,0
1,31,9,7,40,0
1,31,10,7,38,2.407377
1,31,11,7,36,116.74773
1,31,12,7,37,130.52286
1,31,13,7,35,131.99504
1,31,14,7,35,122.21378
1,31,15,7,35,101.50806
1,31,16,7,34,68.146332
1,31,17,7,35,22.158752
1,31,18,7,76,0
1,31,19,7,68,0
1,31,20,7,61,0
1,31,21,7,65,0
1,31,22,7,58,0
1,31,23,7,60,0
2,1,0,1,60,0
2,1,1,1,66,0
2,1,2,1,70,0
2,1,3,1,70,0
2,1,4,1,75,0
2,1,5,1,68,0
2,1,6,1,80,0
2,1,7,1,104,0
2,1,8,1,153,0
2,1,9,1,156,.022388
2,1,10,1,188,.89555502
2,1,11,1,160,3.2668622
2,1,12,1,170,14.108255
2,1,13,1,181,4.3037081
2,1,14,1,176,11.89968
2,1,15,1,176,16.084652
2,1,16,1,111,5.6209269
2,1,17,1,114,2.7115359
2,1,18,1,132,0
2,1,19,1,118,0
2,1,20,1,90,0
2,1,21,1,50,0
2,1,22,1,38,0
2,1,23,1,36,0
2,2,0,2,32,0
2,2,1,2,31,0
2,2,2,2,67,0
2,2,3,2,68,0
2,2,4,2,79,0
2,2,5,2,70,0
2,2,6,2,80,0
2,2,7,2,104,0
2,2,8,2,168,0
2,2,9,2,148,0
2,2,10,2,124,6.0810733
2,2,11,2,163,11.608434
2,2,12,2,155,42.285702
2,2,13,2,164,11.855878
2,2,14,2,154,6.7740097
2,2,15,2,147,8.5188551
2,2,16,2,107,6.8216519
2,2,17,2,105,1.73077
2,2,18,2,135,0
2,2,19,2,106,0
2,2,20,2,81,0
2,2,21,2,53,0
2,2,22,2,41,0
2,2,23,2,41,0
2,3,0,3,35,0
2,3,1,3,33,0
2,3,2,3,70,0
2,3,3,3,71,0
2,3,4,3,78,0
2,3,5,3,72,0
2,3,6,3,86,0
2,3,7,3,106,0
2,3,8,3,146,0
2,3,9,3,156,0
2,3,10,3,161,.026036
2,3,11,3,163,31.361322
2,3,12,3,170,13.307664
2,3,13,3,181,53.248882
2,3,14,3,176,121.26283
2,3,15,3,170,100.83845
2,3,16,3,119,68.375854
2,3,17,3,109,2.0508759
2,3,18,3,134,0
2,3,19,3,106,0
2,3,20,3,80,0
2,3,21,3,52,0
2,3,22,3,41,0
2,3,23,3,40,0
2,4,0,4,34,0
2,4,1,4,33,0
2,4,2,4,69,0
2,4,3,4,73,0
2,4,4,4,77,0
2,4,5,4,74,0
2,4,6,4,87,0
2,4,7,4,106,0
2,4,8,4,153,0
2,4,9,4,164,52.852715
2,4,10,4,149,92.328621
2,4,11,4,174,118.46348
2,4,12,4,159,131.6949
2,4,13,4,179,134.39606
2,4,14,4,171,124.69379
2,4,15,4,165,104.17568
2,4,16,4,119,70.873894
2,4,17,4,130,26.846453
2,4,18,4,145,0
2,4,19,4,114,0
2,4,20,4,84,0
2,4,21,4,57,0
2,4,22,4,41,0
2,4,23,4,42,0
2,5,0,5,35,0
2,5,1,5,35,0
2,5,2,5,65,0
2,5,3,5,74,0
2,5,4,5,75,0
2,5,5,5,71,0
2,5,6,5,83,0
2,5,7,5,97,0
2,5,8,5,147,0
2,5,9,5,163,0
2,5,10,5,150,5.9161248
2,5,11,5,178,8.9458485
2,5,12,5,163,11.370594
2,5,13,5,167,19.68013
2,5,14,5,174,27.861082
2,5,15,5,161,2.8262749
2,5,16,5,108,9.4982281
2,5,17,5,117,23.39502
2,5,18,5,140,0
2,5,19,5,118,0
2,5,20,5,91,0
2,5,21,5,75,0
2,5,22,5,40,0
2,5,23,5,40,0
2,6,0,6,33,0
2,6,1,6,29,0
2,6,2,6,27,0
2,6,3,6,27,0
2,6,4,6,26,0
2,6,5,6,27,0
2,6,6,6,28,0
2,6,7,6,27,0
2,6,8,6,27,0
2,6,9,6,26,0
2,6,10,6,27,17.202089
2,6,11,6,26,62.3218
2,6,12,6,25,85.663818
2,6,13,6,26,56.853653
2,6,14,6,25,59.520802
2,6,15,6,27,52.799534
2,6,16,6,25,32.639389
2,6,17,6,25,0
2,6,18,6,27,0
2,6,19,6,27,0
2,6,20,6,27,0
2,6,21,6,26,0
2,6,22,6,27,0
2,6,23,6,27,0
2,7,0,7,27,0
2,7,1,7,30,0
2,7,2,7,38,0
2,7,3,7,36,0
2,7,4,7,36,0
2,7,5,7,36,0
2,7,6,7,38,0
2,7,7,7,36,0
2,7,8,7,36,.58661497
2,7,9,7,36,7.011868
2,7,10,7,36,97.211487
2,7,11,7,35,122.74827
2,7,12,7,35,137.47954
2,7,13,7,35,138.82774
2,7,14,7,34,128.78154
2,7,15,7,34,107.76776
2,7,16,7,34,32.600174
2,7,17,7,35,29.513737
2,7,18,7,83,0
2,7,19,7,73,0
2,7,20,7,77,0
2,7,21,7,68,0
2,7,22,7,72,0
2,7,23,7,71,0
2,8,0,1,72,0
2,8,1,1,75,0
2,8,2,1,80,0
2,8,3,1,76,0
2,8,4,1,76,0
2,8,5,1,75,0
2,8,6,1,87,0
2,8,7,1,110,0
2,8,8,1,163,13.233552
2,8,9,1,172,63.122467
2,8,10,1,164,101.77695
2,8,11,1,203,127.55762
2,8,12,1,186,140.40958
2,8,13,1,204,43.110096
2,8,14,1,209,60.427402
2,8,15,1,208,56.482239
2,8,16,1,139,74.151474
2,8,17,1,139,30.164108
2,8,18,1,161,0
2,8,19,1,131,0
2,8,20,1,83,0
2,8,21,1,55,0
2,8,22,1,45,0
2,8,23,1,42,0
2,9,0,2,35,0
2,9,1,2,36,0
2,9,2,2,77,0
2,9,3,2,84,0
2,9,4,2,90,0
2,9,5,2,85,0
2,9,6,2,101,0
2,9,7,2,115,0
2,9,8,2,161,.091734
2,9,9,2,180,4.0990057
2,9,10,2,164,42.778507
2,9,11,2,168,80.402733
2,9,12,2,182,130.23293
2,9,13,2,200,32.22208
2,9,14,2,191,86.586884
2,9,15,2,193,63.24577
2,9,16,2,137,36.675461
2,9,17,2,133,.54101896
2,9,18,2,160,0
2,9,19,2,117,0
2,9,20,2,86,0
2,9,21,2,55,0
2,9,22,2,40,0
2,9,23,2,40,0
2,10,0,3,34,0
2,10,1,3,34,0
2,10,2,3,71,0
2,10,3,3,84,0
2,10,4,3,88,0
2,10,5,3,83,0
2,10,6,3,93,0
2,10,7,3,109,0
2,10,8,3,157,0
2,10,9,3,170,0
2,10,10,3,166,1.1699079
2,10,11,3,199,38.158104
2,10,12,3,182,54.945446
2,10,13,3,191,77.970314
2,10,14,3,181,79.217194
2,10,15,3,167,59.909477
2,10,16,3,123,75.560226
2,10,17,3,127,31.336203
2,10,18,3,138,0
2,10,19,3,112,0
2,10,20,3,86,0
2,10,21,3,55,0
2,10,22,3,41,0
2,10,23,3,40,0
2,11,0,4,36,0
2,11,1,4,36,0
2,11,2,4,77,0
2,11,3,4,88,0
2,11,4,4,100,0
2,11,5,4,90,0
2,11,6,4,98,0
2,11,7,4,108,0
2,11,8,4,183,.38751599
2,11,9,4,166,3.8153689
2,11,10,4,192,30.962755
2,11,11,4,173,78.019684
2,11,12,4,170,137.63089
2,11,13,4,182,137.19142
2,11,14,4,179,16.943979
2,11,15,4,180,6.1284637
2,11,16,4,115,0
2,11,17,4,120,0
2,11,18,4,140,0
2,11,19,4,110,0
2,11,20,4,84,0
2,11,21,4,54,0
2,11,22,4,42,0
2,11,23,4,39,0
2,12,0,5,36,0
2,12,1,5,35,0
2,12,2,5,75,0
2,12,3,5,84,0
2,12,4,5,92,0
2,12,5,5,84,0
2,12,6,5,93,0
2,12,7,5,103,0
2,12,8,5,103,15.632998
2,12,9,5,93,63.864307
2,12,10,5,86,100.42032
2,12,11,5,80,125.53529
2,12,12,5,78,138.43047
2,12,13,5,71,139.44167
2,12,14,5,69,89.624451
2,12,15,5,63,109.77562
2,12,16,5,63,34.815151
2,12,17,5,73,3.4977572
2,12,18,5,99,0
2,12,19,5,83,0
2,12,20,5,63,0
2,12,21,5,39,0
2,12,22,5,32,0
2,12,23,5,31,0
2,13,0,6,31,0
2,13,1,6,29,0
2,13,2,6,27,0
2,13,3,6,27,0
2,13,4,6,28,0
2,13,5,6,28,0
2,13,6,6,27,0
2,13,7,6,29,0
2,13,8,6,27,16.78117
2,13,9,6,27,3.6662142
2,13,10,6,27,99.42366
2,13,11,6,25,58.70134
2,13,12,6,26,134.85802
2,13,13,6,27,72.248566
2,13,14,6,26,127.6472
2,13,15,6,25,107.86852
2,13,16,6,26,75.5737
2,13,17,6,26,32.979057
2,13,18,6,26,0
2,13,19,6,27,0
2,13,20,6,27,0
2,13,21,6,26,0
2,13,22,6,27,0
2,13,23,6,27,0
2,14,0,7,26,0
2,14,1,7,30,0
2,14,2,7,40,0
2,14,3,7,38,0
2,14,4,7,38,0
2,14,5,7,38,0
2,14,6,7,40,0
2,14,7,7,38,0
2,14,8,7,37,16.164537
